time,seconds_elapsed,z,y,x
1716403995687575300,3.0325751953125,-0.13255095481872559,6.318008899688721,-0.8468284606933594
1716403995697707000,3.04270703125,-0.4501256048679352,6.107794761657715,-0.5672564506530762
1716403995707839000,3.0528388671875,-0.489104300737381,4.742539882659912,-5.209418773651123
1716403995717970700,3.062970703125,-0.014813616871833801,3.6818490028381348,-7.870275020599365
1716403995728102700,3.0731025390625,-1.4491357803344727,3.541168689727783,-9.214059829711914
1716403995738234400,3.083234375,-3.1332430839538574,3.45704984664917,-9.261690139770508
1716403995748366000,3.093365966796875,-2.5385241508483887,3.276811122894287,-7.3451714515686035
1716403995758498000,3.103498046875,-2.3060078620910645,3.3170547485351562,-5.464306831359863
1716403995768629800,3.113629638671875,-3.3619234561920166,3.152675151824951,-5.284477233886719
1716403995778761700,3.12376171875,-3.3086018562316895,3.066981792449951,-3.9461817741394043
1716403995788893400,3.1338935546875,-3.4149892330169678,1.651848316192627,-1.2340927124023438
1716403995799025400,3.144025390625,-2.473071575164795,0.5656986236572266,-0.5213422775268555
1716403995809157000,3.1541572265625,-1.85634446144104,2.185880661010742,0.44800853729248047
1716403995819289000,3.1642890625,2.3686277866363525,2.5181026458740234,1.9411559104919434
1716403995829420800,3.1744208984375,0.03432655334472656,0.7948307991027832,7.353540420532227
1716403995839552800,3.184552734375,-0.6985962390899658,0.22524785995483398,9.748626708984375
1716403995849684500,3.1946845703125,-2.6164159774780273,0.5455727577209473,4.747529029846191
1716403995859816400,3.20481640625,-3.574516534805298,1.6111783981323242,-1.1850028038024902
1716403995869948200,3.2149482421875,-2.8873164653778076,-0.01162576675415039,-2.726533889770508
1716403995880080100,3.225080078125,1.1518645286560059,-0.7181854248046875,-1.5995712280273438
1716403995890181400,3.235181396484375,7.165432929992676,-0.7566828727722168,-1.171478271484375
1716403995900313300,3.245313232421875,4.276400566101074,-2.2084403038024902,-2.0518007278442383
1716403995910445000,3.255445068359375,1.593961238861084,-1.377352237701416,0.2466907501220703
1716403995920577000,3.265576904296875,1.8768184185028076,1.546776294708252,2.0242233276367188
1716403995930708700,3.275708740234375,-0.18814969062805176,1.5014653205871582,2.31955623626709
1716403995940840400,3.28584033203125,-1.633002519607544,-0.18827581405639648,2.845384120941162
1716403995950972400,3.295972412109375,-0.8503730297088623,0.11797428131103516,0.7096757888793945
1716403995961104100,3.306104248046875,0.9623761177062988,-0.10371112823486328,-0.5826430320739746
1716403995971236000,3.316236083984375,3.8093087673187256,1.0566554069519043,-0.7264409065246582
1716403995981367800,3.326367919921875,3.744105339050293,1.4495148658752441,0.05019712448120117
1716403995991499800,3.336499755859375,-3.1870014667510986,-2.1088595390319824,0.8484549522399902
1716403996001631500,3.346631591796875,-5.768278121948242,-6.156847953796387,-3.8458452224731445
1716403996011763500,3.356763427734375,-2.3811087608337402,-8.595337867736816,-4.104458332061768
1716403996021895200,3.366895263671875,4.399374008178711,-6.1244378089904785,-4.015075206756592
1716403996032027100,3.377027099609375,7.214489936828613,-3.3197216987609863,-2.0053367614746094
1716403996042158800,3.387158935546875,6.947773456573486,-1.8752374649047852,0.7920312881469727
1716403996052290800,3.397290771484375,1.6737582683563232,-1.4270563125610352,3.307162284851074
1716403996062422500,3.407422607421875,-3.1716132164001465,-1.0246267318725586,2.7306771278381348
1716403996072554500,3.417554443359375,-4.592628002166748,-1.7701029777526855,1.591517448425293
1716403996082686200,3.427686279296875,-3.4189085960388184,-2.380875587463379,-3.6320509910583496
1716403996092818200,3.437818115234375,-1.6828656196594238,-2.6726341247558594,-5.068736553192139
1716403996102950000,3.447949951171875,-0.8832821846008301,-1.4678468704223633,-4.356130599975586
1716403996113081900,3.458081787109375,0.662659764289856,2.325498580932617,-4.286111831665039
